Education,Marital Status,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Discount Purchases,Web,Catalog,Store,NumWebVisitsMonth,Age,Children,total_spend,total_promo,Parental_status,Days_as_Customer,cluster
2,1,65148.0,9,460,35,422,33.0,12,126.5,2,6,6,7,4,67,1,1115.0,0,1,4611.0,2
2,1,39898.0,20,69,8,26,12.0,7,12.0,2,3,0,4,7,71,1,134.0,0,1,4523.0,1
3,0,64857.0,78,556,14,556,120.5,0,43.0,1,7,5,10,4,69,0,1540.0,0,0,4604.0,0
4,1,59892.0,26,73,0,13,0.0,1,0.0,1,2,1,3,3,55,1,87.0,0,1,4260.0,1
3,0,41020.0,68,112,1,54,7.0,7,36.0,1,3,2,4,3,38,0,217.0,0,0,4265.0,1
4,1,57072.0,79,944,0,60,0.0,0,30.0,2,7,5,13,5,64,1,1034.0,1,1,4177.0,2
2,0,60474.0,25,265,81,303,120.5,9,126.5,7,10,2,12,7,46,1,1180.0,0,1,4475.0,2
2,1,62807.0,83,526,28,135,10.0,21,99.0,3,5,3,12,5,65,1,819.0,0,1,4688.0,2
1,1,19414.0,32,2,3,12,3.0,5,7.0,1,1,0,3,8,44,1,32.0,0,1,4277.0,1
2,1,19107.0,49,2,4,9,10.0,5,16.0,2,1,0,3,7,45,1,46.0,0,1,4332.0,1
1,1,75484.0,50,378,81,259,120.5,81,34.0,2,7,3,6,4,49,1,1159.0,0,1,4717.0,0
3,0,70379.0,84,553,25,142,65.0,67,8.0,3,6,3,13,4,49,1,860.0,0,1,4504.0,2
3,1,79419.0,96,751,81,556,20.0,15,31.0,1,4,6,4,2,55,0,1631.0,0,0,4028.0,0
4,1,64014.0,56,406,0,30,0.0,0,8.0,7,8,2,5,7,79,3,444.0,1,1,4040.0,2
2,1,76998.0,85,1225,81,161,69.0,35,107.0,2,11,8,8,6,70,1,1910.0,1,1,4555.0,0
3,1,49854.0,63,123,17,171,39.0,0,30.0,5,6,2,5,6,53,1,380.0,0,1,4252.0,2
4,1,60585.0,17,267,42,309,55.0,42,21.0,10,7,4,9,5,54,2,736.0,0,1,4391.0,2
4,0,42873.0,11,209,0,40,3.0,2,15.0,4,6,1,4,8,75,2,269.0,0,1,4545.0,2
2,1,87679.0,62,1225,81,556,97.0,81,33.0,1,7,11,10,4,37,0,2510.625,3,0,4358.0,0
2,1,57867.0,48,344,35,178,15.0,23,17.0,7,7,2,9,6,47,1,612.0,0,1,4292.0,2
2,1,35765.0,86,22,3,30,0.0,5,15.0,2,2,0,4,6,35,1,75.0,0,1,4221.0,1
2,1,65492.0,73,247,81,295,120.5,81,47.0,2,4,7,13,2,66,0,1045.0,0,0,4175.0,0
2,0,32952.0,36,38,0,12,3.0,1,1.0,1,2,0,3,7,48,1,55.0,0,1,4231.0,1
4,1,53374.0,34,896,10,101,13.0,10,34.0,6,4,2,9,9,56,1,1064.0,1,1,4703.0,2
2,1,71706.0,16,931,56,253,91.0,81,14.0,4,9,5,7,5,66,1,1443.0,0,1,4614.0,2
2,1,68487.0,48,758,12,385,33.0,81,89.0,1,9,7,13,4,37,0,1366.0,0,0,4553.0,0
3,1,53253.0,61,216,9,57,20.0,9,125.0,7,4,3,5,5,50,2,436.0,0,1,4524.0,2
1,0,31163.0,54,2,3,10,11.0,2,10.0,1,1,0,3,6,52,1,38.0,0,1,4157.0,1
2,1,42014.0,56,244,15,108,4.0,15,50.0,6,7,1,6,8,48,1,436.0,0,1,4702.0,2
3,1,54108.0,74,539,6,91,8.0,6,97.0,13,8,2,9,8,52,2,747.0,0,1,4622.0,2
4,0,49667.0,35,1181,26,120,17.0,13,39.0,2,5,10,5,8,70,0,1396.0,1,0,4699.0,0
3,1,63206.0,65,750,8,125,11.0,8,26.0,1,4,3,6,2,51,0,928.0,1,0,4122.0,0
3,1,57136.0,48,306,5,109,21.0,81,92.0,9,5,2,10,6,53,2,642.0,0,1,4376.0,2
1,1,46772.0,88,350,81,189,120.5,81,57.0,6,11,8,5,8,50,1,1048.0,1,1,4620.0,2
4,1,78931.0,19,331,81,170,58.0,81,35.0,1,2,8,13,1,54,0,943.0,0,0,4268.0,0
2,1,53977.0,21,620,16,165,0.0,24,82.0,5,5,5,12,5,67,1,907.0,0,1,4407.0,2
2,1,84219.0,27,434,81,400,45.0,81,45.0,1,3,4,10,1,37,0,1198.0,0,0,4168.0,0
3,0,46098.0,86,57,0,27,0.0,0,36.0,4,3,2,2,8,50,2,120.0,0,1,4701.0,1
2,1,73538.0,92,811,76,428,99.0,81,107.0,3,10,4,9,7,60,1,1658.0,0,1,4602.0,2
2,1,79529.0,1,423,42,556,73.0,81,126.5,1,4,8,9,2,39,0,1638.0,0,0,4084.0,0
1,1,20981.0,14,2,12,10,6.0,13,30.0,1,3,1,2,8,48,0,73.0,0,0,4446.0,1
2,0,51766.0,74,60,51,87,6.0,20,51.0,2,4,2,4,5,45,1,275.0,0,1,4131.0,2
2,1,55759.0,84,675,0,85,10.0,7,77.0,5,10,3,8,8,63,1,854.0,0,1,4599.0,2
2,1,33039.0,4,30,8,12,8.0,8,12.0,1,2,0,4,5,47,1,78.0,0,1,4314.0,1
3,1,37787.0,50,40,1,40,4.0,3,18.0,1,3,0,3,8,53,1,106.0,0,1,4303.0,1
2,0,27242.0,2,3,17,26,20.0,1,39.0,2,2,0,3,9,55,1,106.0,0,1,4616.0,1
4,0,87188.0,73,910,81,556,49.0,74,55.0,1,10,2,6,3,42,0,1923.0,0,0,4412.0,0
2,1,69930.0,21,252,81,556,120.5,70,126.5,1,4,5,12,3,54,0,1662.0,0,0,4420.0,0
2,0,37697.0,82,34,6,21,11.0,4,8.0,1,2,1,3,6,49,1,84.0,0,1,4163.0,1
4,1,37401.0,14,19,3,19,3.0,1,3.0,2,2,0,3,7,52,1,48.0,0,1,4075.0,1
2,0,3502.0,56,2,1,1,0.0,0,1.0,0,0,0,0,14,52,1,5.0,0,1,4463.0,1
2,1,58597.0,20,490,0,184,10.0,28,21.0,12,7,4,9,7,49,2,733.0,0,1,4607.0,2
4,0,82032.0,54,332,81,377,120.5,81,57.0,0,4,6,7,1,77,0,1234.0,0,0,4106.0,0
2,1,28087.0,77,53,8,17,13.0,0,21.0,3,2,2,2,7,67,2,112.0,0,1,4586.0,1
4,0,74004.0,5,784,48,556,42.0,81,48.0,1,4,6,4,3,38,0,1658.0,2,0,4146.0,0
2,1,19740.0,65,7,11,3,10.0,4,20.0,2,1,1,3,5,65,1,55.0,0,1,4483.0,1
1,1,57036.0,33,1171,43,219,19.0,14,47.0,4,6,3,13,9,50,1,1513.0,1,1,4586.0,2
1,1,53083.0,65,215,7,33,3.0,0,13.0,6,5,1,5,7,67,2,271.0,1,1,4431.0,2
4,1,69283.0,41,674,62,134,0.0,26,8.0,4,7,3,13,5,50,1,904.0,0,1,4036.0,2
3,0,46098.0,86,57,0,27,0.0,0,36.0,4,3,2,2,8,50,2,120.0,0,1,4701.0,1
1,1,23331.0,92,5,36,7,0.0,10,45.0,2,3,0,3,8,37,1,103.0,0,1,4684.0,1
1,0,23331.0,97,104,20,101,24.0,15,5.0,6,5,1,5,9,37,1,269.0,0,1,4653.0,2
2,0,9255.0,91,9,0,7,2.0,0,4.0,1,1,1,2,8,36,1,22.0,0,1,4212.0,1
4,0,67786.0,0,431,81,441,80.0,20,102.0,1,3,6,6,1,66,0,1156.0,0,0,4225.0,0
4,1,71969.0,59,1000,0,76,0.0,0,10.0,3,3,4,9,8,54,1,1086.0,1,1,4642.0,2
3,0,59235.0,4,448,40,469,80.0,0,91.0,3,11,2,12,7,58,1,1128.0,0,1,4554.0,2
2,1,31928.0,5,33,4,24,4.0,2,5.0,2,3,0,4,7,36,1,72.0,0,1,4114.0,1
3,1,74881.0,48,505,72,270,36.0,27,54.0,4,9,2,12,5,64,2,964.0,0,1,4499.0,2
2,1,65819.0,99,267,38,556,120.5,81,63.0,1,5,4,10,3,47,0,1383.0,0,0,4598.0,0
4,0,51411.0,81,14,0,3,0.0,0,1.0,1,0,0,3,5,72,3,18.0,0,1,4420.0,1
2,0,51983.0,95,631,0,115,10.0,7,30.0,3,9,2,10,7,61,1,793.0,0,1,4688.0,2
3,1,42386.0,43,65,4,16,0.0,4,11.0,1,3,0,3,8,39,1,100.0,0,1,4553.0,1
1,1,30390.0,5,10,12,12,25.0,1,20.0,1,2,0,3,6,38,0,80.0,0,0,4321.0,1
2,0,30983.0,50,51,4,50,12.0,1,49.0,1,4,0,3,8,62,0,167.0,0,0,4618.0,1
2,0,66033.0,76,293,35,179,46.0,59,65.0,2,8,3,7,7,68,1,677.0,0,1,4546.0,2
1,1,37284.0,46,11,1,2,2.0,1,6.0,1,0,0,3,6,50,2,23.0,0,1,4478.0,1
3,0,57530.0,68,50,1,27,6.0,7,1.0,1,1,1,4,1,74,1,92.0,0,1,4281.0,1
1,1,76800.0,33,173,26,255,35.0,71,81.0,1,4,4,7,1,60,0,641.0,0,0,4134.0,0
2,1,63943.0,50,423,81,368,13.0,81,21.0,1,6,4,6,5,69,1,1106.0,0,1,4686.0,2
2,1,76081.0,85,292,30,415,63.0,33,126.5,1,4,5,4,2,63,0,1033.0,1,0,4058.0,0
2,1,67445.0,63,757,80,217,29.0,80,11.0,5,9,6,12,6,51,1,1174.0,0,1,4707.0,2
3,1,37054.0,89,12,1,6,0.0,1,5.0,2,1,0,3,7,58,2,25.0,0,1,4308.0,1
3,1,47175.0,81,167,2,44,6.0,2,19.0,7,4,2,4,8,63,2,240.0,1,1,4630.0,2
2,0,31859.0,77,3,1,3,8.0,0,5.0,1,1,0,2,7,49,1,20.0,0,1,4401.0,1
2,0,27215.0,50,30,5,22,8.0,9,28.0,4,2,1,4,6,64,3,102.0,0,1,4543.0,1
4,0,70179.0,10,532,81,168,69.0,44,126.5,3,7,3,13,5,49,1,1034.0,0,1,4364.0,2
2,1,39922.0,30,29,12,59,19.0,1,36.0,2,3,0,4,8,42,1,156.0,0,1,4521.0,1
3,1,49681.0,66,411,0,26,0.0,0,21.0,6,7,1,7,7,49,2,458.0,0,1,4258.0,2
2,1,24645.0,16,5,3,4,4.0,1,0.0,1,1,0,2,8,37,1,17.0,0,1,4626.0,1
2,0,79865.0,12,71,81,278,120.5,81,38.0,1,5,10,5,1,71,1,792.0,0,1,4032.0,0
2,1,44322.0,30,46,0,40,3.0,0,3.0,2,3,0,3,8,40,1,92.0,0,1,4034.0,1
2,0,47958.0,8,268,11,88,15.0,3,22.0,2,6,3,5,5,73,1,407.0,0,1,4547.0,2
3,0,63972.0,93,928,63,254,0.0,12,12.0,4,5,4,10,4,61,1,1269.0,1,1,4595.0,2
2,1,75315.0,14,459,15,171,120.5,23,31.0,2,5,4,12,2,71,1,841.0,0,1,4096.0,0
4,1,55517.0,53,483,0,108,0.0,6,36.0,5,11,1,6,9,75,2,633.0,0,1,4661.0,2
4,1,75283.0,26,733,9,180,12.0,19,66.0,11,6,3,5,4,68,3,1019.0,0,1,4480.0,2
4,0,82800.0,23,1006,22,115,59.0,68,45.0,1,7,6,12,3,79,0,1315.0,2,0,4603.0,0
2,1,38998.0,92,34,1,14,0.0,0,5.0,3,2,0,3,8,71,2,54.0,0,1,4624.0,1
3,0,90638.0,29,1156,81,556,94.0,81,96.0,1,3,4,10,1,34,0,2510.625,1,0,4157.0,0
3,1,27161.0,41,7,4,23,7.0,0,11.0,1,1,0,3,7,39,1,52.0,0,1,4265.0,1
2,1,42014.0,56,244,15,108,4.0,15,50.0,6,7,1,6,8,48,1,436.0,0,1,4702.0,2
4,1,38201.0,19,233,0,23,0.0,0,12.0,4,5,1,5,8,65,1,268.0,0,1,4478.0,1
2,1,45203.0,4,35,3,67,10.0,8,24.0,1,3,1,3,6,43,2,147.0,0,1,4119.0,1
4,1,81574.0,89,1225,0,465,46.0,35,0.0,1,4,5,8,1,78,0,1798.0,2,0,4083.0,0
2,1,34935.0,71,34,4,66,3.0,10,20.0,1,2,1,4,7,33,0,137.0,0,0,4394.0,1
3,0,60482.0,81,255,43,134,37.0,14,24.0,1,7,2,7,7,49,1,507.0,0,1,4543.0,2
2,1,34633.0,31,8,1,5,0.0,0,1.0,1,1,0,2,6,69,3,15.0,0,1,4178.0,1
3,1,78093.0,53,368,32,556,13.0,43,10.0,1,4,7,5,1,78,0,1105.0,0,0,4221.0,0
2,0,82460.0,78,255,47,556,52.0,32,15.0,1,5,3,6,1,75,0,974.0,0,0,4230.0,0
3,1,45903.0,80,33,8,10,2.0,10,3.0,2,2,1,3,4,59,1,66.0,0,1,4088.0,1
2,0,81361.0,18,163,23,424,27.0,65,76.0,1,3,10,13,1,38,0,778.0,0,0,4145.0,0
4,0,35860.0,37,15,0,8,4.0,2,20.0,2,1,1,2,5,52,2,49.0,1,1,4062.0,1
3,1,40442.0,52,45,12,52,25.0,22,13.0,4,3,1,4,7,73,2,169.0,0,1,4700.0,2
2,1,61482.0,39,48,58,68,16.0,66,43.0,1,3,2,6,2,60,0,299.0,0,0,4023.0,0
2,1,34968.0,11,158,6,45,8.0,2,2.0,7,3,2,5,7,45,1,221.0,0,1,4466.0,1
2,1,75794.0,33,754,81,556,63.0,32,48.0,1,7,5,12,3,38,0,1682.0,1,0,4208.0,0
4,1,31497.0,22,108,1,28,13.0,1,4.0,2,3,1,4,8,63,1,155.0,0,1,4591.0,1
2,1,74268.0,83,199,66,315,97.0,81,41.0,1,4,3,5,2,70,0,892.0,0,0,4521.0,0
0,1,13724.0,43,2,7,5,2.0,15,27.0,1,2,0,2,9,37,1,58.0,1,1,4688.0,1
3,1,45143.0,74,202,5,74,11.0,5,14.0,3,6,1,5,7,60,1,311.0,0,1,4328.0,2
4,0,52569.0,54,85,0,3,0.0,0,7.0,1,2,0,4,3,58,1,95.0,0,1,4106.0,1
4,0,48432.0,3,322,3,50,4.0,3,42.0,5,7,1,6,8,52,1,424.0,0,1,4640.0,2
3,1,17144.0,96,18,2,19,0.0,2,6.0,5,3,0,4,7,65,2,47.0,0,1,4155.0,1
2,0,36108.0,68,141,8,129,3.0,11,47.0,3,7,1,4,9,41,1,339.0,1,1,4278.0,2
2,1,76445.0,2,739,81,309,120.5,80,35.0,1,2,5,13,6,54,1,1410.0,0,1,4660.0,0
4,1,36663.0,40,18,0,6,3.0,3,5.0,1,1,1,3,2,50,1,35.0,0,1,4086.0,1
3,1,53843.0,64,378,0,88,19.0,4,73.0,4,8,5,3,7,60,1,562.0,0,1,4388.0,2
3,1,90226.0,26,1083,81,556,120.5,81,108.0,1,4,7,12,2,69,0,2352.0,1,0,4662.0,0
3,0,70638.0,69,1016,12,215,16.0,12,63.0,1,4,5,10,3,70,0,1334.0,1,0,4414.0,0
2,1,44512.0,57,23,1,6,0.0,0,2.0,2,1,0,3,4,65,2,32.0,0,1,4324.0,1
2,1,27116.0,78,12,1,21,2.0,2,3.0,2,2,0,3,7,64,2,41.0,0,1,4140.0,1
4,1,54072.0,71,35,0,4,0.0,0,0.0,1,2,0,2,8,62,2,39.0,0,1,4358.0,1
2,1,71855.0,59,548,31,422,0.0,81,28.0,4,5,5,11,3,48,1,1141.0,0,1,4550.0,2
1,0,51250.0,28,342,32,230,34.0,32,40.0,5,10,5,4,9,35,1,710.0,1,1,4477.0,2
3,1,60432.0,61,365,3,15,4.0,3,11.0,5,7,2,5,6,52,1,401.0,0,1,4133.0,2
4,1,65526.0,22,397,19,69,12.0,0,9.0,1,4,4,8,2,61,1,506.0,0,1,4100.0,2
2,0,68655.0,95,456,19,556,75.0,81,38.0,1,4,5,11,3,37,0,1538.0,0,0,4709.0,0
1,1,12393.0,38,5,6,15,11.0,7,13.0,1,2,0,3,9,47,0,57.0,0,0,4593.0,1
2,0,64509.0,19,836,81,556,24.0,25,77.0,1,6,3,9,4,35,0,1722.0,1,0,4337.0,0
2,0,33955.0,92,100,2,128,23.0,7,10.0,4,5,1,5,8,50,1,270.0,0,1,4345.0,2
2,1,31353.0,24,10,0,10,3.0,1,7.0,2,1,1,2,8,48,2,31.0,0,1,4203.0,1
2,1,55434.0,21,238,81,215,120.5,69,76.0,3,5,3,13,4,41,1,882.0,0,1,4288.0,0
2,1,28359.0,35,6,0,5,2.0,1,2.0,1,1,0,2,7,42,1,16.0,0,1,4266.0,1
2,0,57100.0,9,158,11,99,15.0,11,17.0,2,3,2,7,3,38,1,311.0,0,1,4063.0,2
2,1,69139.0,23,86,12,75,33.0,15,6.0,1,4,1,5,4,60,1,227.0,0,1,4174.0,2
3,1,52973.0,92,856,0,76,12.0,9,126.5,7,9,6,9,8,69,1,1152.0,0,1,4619.0,2
4,1,51717.0,55,98,1,17,0.0,1,5.0,1,3,0,4,7,60,1,122.0,1,1,4334.0,1
2,1,18793.0,14,4,16,20,0.0,17,20.0,3,2,0,4,8,54,1,77.0,0,1,4554.0,1
1,1,66664.0,78,398,81,447,120.5,81,32.0,1,5,7,6,3,43,0,1289.0,0,0,4663.0,0
2,0,50664.0,64,313,8,104,6.0,4,126.0,9,8,1,6,9,66,2,561.0,0,1,4550.0,2
2,1,54414.0,49,109,18,16,24.0,26,18.0,4,3,1,5,4,62,2,211.0,0,1,4543.0,2
4,1,54549.0,8,216,2,6,0.0,0,9.0,2,5,1,4,7,73,1,233.0,0,1,4139.0,1
4,0,47111.0,35,595,71,153,120.0,81,41.0,6,3,2,10,9,54,1,1092.0,0,1,4680.0,2
4,0,41003.0,11,123,81,142,71.0,44,88.0,1,6,2,8,6,62,0,601.0,0,0,4490.0,0
2,1,19444.0,8,16,0,23,3.0,2,10.0,3,4,1,2,7,43,1,54.0,0,1,4148.0,1
1,1,36301.0,53,11,12,35,3.0,5,12.0,1,3,0,3,7,49,1,78.0,0,1,4268.0,1
4,1,73059.0,36,410,81,420,0.0,81,71.0,1,9,3,13,4,78,1,1095.0,0,1,4323.0,2
4,1,42731.0,64,159,2,51,6.0,2,24.0,3,4,1,5,5,56,1,244.0,0,1,4272.0,1
4,1,52854.0,43,105,0,10,0.0,1,0.0,2,2,1,4,5,66,2,116.0,0,1,4118.0,1
2,1,22775.0,40,5,1,8,0.0,0,1.0,1,1,0,2,8,47,1,15.0,0,1,4396.0,1
4,1,46681.0,52,269,15,69,15.0,19,38.0,2,4,6,4,5,77,2,425.0,0,1,4285.0,2
4,1,59821.0,11,629,0,70,0.0,0,35.0,6,11,2,7,8,70,1,734.0,0,1,4464.0,2
2,0,50002.0,21,443,5,71,21.0,16,82.0,2,8,2,7,7,71,1,638.0,0,1,4398.0,2
2,1,69755.0,23,217,77,373,111.0,23,93.0,1,3,6,12,1,80,0,894.0,0,0,4291.0,0
2,1,44078.0,17,24,1,10,2.0,0,4.0,2,2,0,3,5,56,2,41.0,0,1,4031.0,1
3,1,30560.0,6,9,1,5,4.0,5,7.0,1,1,0,3,7,49,1,31.0,0,1,4388.0,1
3,1,35924.0,56,8,0,14,2.0,3,7.0,1,1,0,3,5,56,2,34.0,0,1,4119.0,1
4,0,64140.0,71,1225,0,61,0.0,15,126.5,5,2,5,6,5,61,2,1750.0,3,1,4300.0,2
2,1,56386.0,51,230,48,214,13.0,32,75.0,8,9,1,7,9,44,2,612.0,0,1,4631.0,2
0,1,24594.0,94,1,3,6,10.0,0,9.0,1,1,0,3,5,46,1,29.0,0,1,4222.0,1
1,1,75774.0,27,340,21,134,120.5,14,56.0,1,7,5,8,4,44,1,823.0,0,1,4079.0,0
3,0,39228.0,1,7,1,6,0.0,3,3.0,1,0,0,3,4,65,0,20.0,0,0,4436.0,1
3,1,58494.0,56,298,7,68,4.0,0,19.0,2,6,2,6,6,51,1,396.0,0,1,4220.0,2
2,0,58684.0,71,479,35,179,28.0,7,85.0,1,5,3,12,2,44,0,813.0,1,0,4034.0,0
2,0,57136.0,18,267,81,556,34.0,12,126.5,1,7,5,7,6,58,0,1179.0,0,0,4428.0,0
4,0,56551.0,48,67,4,32,17.0,2,16.0,3,2,1,4,4,75,2,138.0,0,1,4074.0,1
2,1,22448.0,86,3,1,8,23.0,2,18.0,3,2,1,3,3,43,1,55.0,0,1,4144.0,1
2,0,82014.0,48,980,37,265,35.0,81,31.0,1,3,6,12,6,64,0,1511.0,0,0,4699.0,0
2,0,34213.0,2,50,4,28,6.0,3,26.0,3,3,1,2,9,62,2,117.0,0,1,4681.0,1
2,1,117416.25,13,1,0,556,2.0,1,1.0,0,0,28,0,1,48,0,1730.0,0,0,4447.0,0
4,0,25358.0,57,19,0,5,0.0,0,8.0,2,1,0,3,6,78,1,32.0,0,1,4363.0,1
3,0,35544.0,77,30,5,23,4.0,1,4.0,1,2,0,3,7,47,1,67.0,0,1,4134.0,1
3,1,36634.0,0,213,9,76,4.0,3,30.0,3,5,2,5,7,71,1,335.0,0,1,4418.0,2
4,1,62670.0,57,539,30,92,80.0,46,38.0,1,5,3,13,3,71,1,825.0,0,1,4168.0,0
1,1,50334.0,24,284,16,160,84.0,16,126.5,6,7,4,6,6,53,1,694.0,0,1,4361.0,2
2,0,72066.0,55,1003,34,536,120.5,51,34.0,1,4,6,6,2,44,0,1792.0,2,0,4027.0,0
4,0,50729.0,62,239,13,143,45.0,4,52.0,9,6,2,7,6,67,2,496.0,0,1,4444.0,2
2,1,34916.0,89,51,23,82,33.0,0,42.0,4,5,1,3,9,57,2,231.0,0,1,4431.0,2
2,0,64892.0,77,527,24,230,32.0,24,65.0,2,6,4,12,4,49,1,902.0,0,1,4052.0,0
2,0,43602.0,45,19,5,12,10.0,3,19.0,3,3,1,2,6,59,2,68.0,0,1,4191.0,1
4,0,33996.0,46,40,2,15,8.0,0,6.0,1,1,1,3,4,36,0,71.0,0,0,4312.0,1
1,0,41473.0,80,21,8,20,15.0,3,9.0,1,2,0,3,7,40,1,76.0,0,1,4396.0,1
4,1,63246.0,60,593,30,91,29.0,22,7.0,1,6,3,12,4,58,2,772.0,0,1,4334.0,2
4,1,36732.0,71,21,5,3,10.0,1,7.0,3,1,1,4,2,66,2,47.0,0,1,4203.0,1
4,1,69084.0,43,1181,81,199,39.0,30,30.0,2,7,3,13,8,55,1,1586.0,0,1,4243.0,2
4,1,77766.0,97,1004,59,265,115.0,59,27.0,2,11,10,11,6,58,1,1529.0,1,1,4513.0,0
4,0,37929.0,49,202,2,46,3.0,2,10.0,2,4,2,5,7,40,0,265.0,2,0,4355.0,1
2,1,86610.0,66,446,81,556,33.0,81,53.0,1,5,6,6,2,74,0,1603.0,0,0,4318.0,0
3,1,80141.0,20,1184,81,556,52.0,40,40.0,1,7,4,10,6,39,0,2091.0,1,0,4555.0,0
1,1,72635.0,54,390,22,323,104.0,35,107.0,1,6,8,6,3,70,0,981.0,1,0,4412.0,0
2,1,69016.0,61,726,53,363,120.5,81,126.5,4,8,9,13,5,55,1,1533.0,0,1,4605.0,0
1,1,20193.0,18,8,8,22,24.0,11,9.0,1,1,1,4,4,34,0,82.0,0,0,4599.0,1
2,1,27573.0,45,50,15,110,39.0,15,15.0,4,5,1,4,8,50,1,244.0,0,1,4482.0,2
0,0,15862.0,26,1,1,4,11.0,9,10.0,1,1,0,3,8,46,1,36.0,0,1,4388.0,1
4,1,49544.0,0,308,0,73,0.0,0,23.0,2,5,1,8,7,49,1,404.0,0,1,4523.0,2
2,1,33228.0,28,22,2,31,7.0,4,5.0,1,2,0,3,7,45,1,71.0,0,1,4178.0,1
2,1,70440.0,49,690,81,499,76.0,81,88.0,1,5,10,7,3,47,0,1572.0,1,0,4285.0,0
2,1,38232.0,84,43,5,28,7.0,6,33.0,4,3,1,3,5,54,2,122.0,0,1,4184.0,1
4,1,22554.0,38,27,0,10,0.0,0,4.0,4,2,0,4,5,70,2,41.0,0,1,4624.0,1
4,1,23536.0,53,6,0,3,0.0,0,1.0,1,0,0,3,3,42,1,10.0,0,1,4046.0,1
2,1,49413.0,88,205,7,41,3.0,2,46.0,2,4,2,5,5,73,1,304.0,0,1,4268.0,2
2,1,42231.0,99,24,0,8,0.0,1,4.0,1,1,0,3,5,56,2,37.0,0,1,4117.0,1
3,0,78789.0,12,667,50,556,21.0,81,83.0,1,4,6,5,2,45,0,1754.0,0,0,4711.0,0
2,1,56534.0,35,691,7,61,10.0,0,46.0,4,10,4,7,8,57,1,815.0,2,1,4362.0,2
2,0,58350.0,5,493,26,206,116.0,80,80.0,4,8,3,12,6,54,1,1001.0,0,1,4562.0,2
2,0,81217.0,77,493,70,324,120.5,40,84.0,1,3,7,11,1,36,0,1157.0,0,0,4366.0,0
2,0,49090.0,45,494,5,82,7.0,0,100.0,3,7,2,9,7,74,1,688.0,0,1,4366.0,2
3,0,61787.0,71,621,73,414,78.0,48,85.0,1,8,4,6,5,38,0,1319.0,0,0,4379.0,0
4,1,18169.0,40,9,0,5,0.0,0,7.0,1,1,0,2,8,40,1,21.0,0,1,4516.0,1
1,0,24336.0,82,1,6,2,8.0,2,12.0,1,1,0,2,7,44,1,31.0,0,1,4692.0,1
2,1,18222.0,70,12,4,19,12.0,6,14.0,1,2,0,3,8,35,0,67.0,0,0,4566.0,1
2,0,62335.0,87,243,81,217,85.0,6,26.0,2,3,3,13,2,73,1,708.0,0,1,4423.0,2
1,1,42033.0,95,11,1,4,2.0,0,7.0,1,1,0,2,7,54,2,25.0,0,1,4669.0,1
4,1,86580.0,72,532,21,127,26.0,20,20.0,0,4,2,5,1,42,0,746.0,1,0,4508.0,0
4,0,41437.0,5,29,0,2,0.0,0,1.0,1,1,0,3,7,68,2,32.0,0,1,4666.0,1
3,0,73705.0,86,612,81,520,120.5,81,107.0,2,9,6,8,5,74,2,1695.0,0,1,4137.0,2
2,1,61064.0,80,387,81,342,0.0,45,126.5,5,8,4,11,6,49,1,1080.0,0,1,4688.0,2
3,1,38452.0,62,56,0,14,0.0,0,2.0,3,3,0,3,7,70,2,72.0,0,1,4112.0,1
2,0,18358.0,49,6,8,19,16.0,4,4.0,3,3,0,4,7,36,1,57.0,0,1,4242.0,1
4,1,55012.0,85,582,0,65,0.0,0,13.0,6,8,2,9,5,52,1,660.0,0,1,4121.0,2
0,1,9722.0,7,6,17,16,6.0,16,42.0,4,3,1,3,8,52,1,103.0,0,1,4656.0,1
4,1,38175.0,6,70,6,69,2.0,3,3.0,3,3,1,4,7,41,1,153.0,0,1,4300.0,1
3,1,58656.0,25,962,12,194,16.0,24,12.0,4,7,8,13,6,69,1,1220.0,1,1,4668.0,2
2,1,52117.0,55,112,10,107,30.0,0,20.0,2,5,2,4,7,60,1,279.0,0,1,4703.0,2
2,1,64813.0,81,293,0,124,120.5,81,52.0,1,7,2,10,5,47,1,745.0,0,1,4199.0,2
4,1,54222.0,98,199,12,31,3.0,12,7.0,1,3,3,5,3,52,1,264.0,0,1,4141.0,1
2,1,83512.0,31,1060,61,556,80.0,20,101.0,1,4,7,10,1,39,0,2157.0,4,0,4033.0,0
3,1,77520.0,30,940,44,396,0.0,81,58.0,1,8,7,7,4,66,1,1526.0,3,1,4326.0,0
2,1,41154.0,98,44,2,11,2.0,3,7.0,1,1,0,4,5,47,1,69.0,0,1,4467.0,1
2,1,80398.0,92,342,51,556,120.5,35,26.0,1,5,8,12,3,59,0,1597.0,1,0,4617.0,0
0,0,18746.0,41,2,10,11,12.0,9,20.0,2,3,0,3,6,33,1,64.0,0,1,4052.0,1
2,1,35196.0,68,75,12,141,43.0,39,126.5,6,6,1,5,8,41,1,497.0,0,1,4614.0,2
2,0,60230.0,78,520,20,367,39.0,81,40.0,2,6,3,6,5,69,1,1067.0,0,1,4426.0,2
2,1,22108.0,46,5,3,9,6.0,2,6.0,2,2,0,3,7,48,2,31.0,0,1,4073.0,1
2,1,44392.0,71,87,5,71,7.0,12,29.0,5,4,1,4,7,51,2,211.0,0,1,4318.0,2
4,1,55424.0,6,462,61,184,10.0,53,107.0,4,7,5,9,6,49,1,877.0,1,1,4602.0,2
